longitude, Latitude ,population,travelTime
0.0195833,9.11458, 269.239, 0
0.03625,9.11458, 231.51, 0
0.0529167,9.11458, 230.9, 0
0.0695833,9.11458, 181.168, 0
0.08625,9.11458, 134.955, 0
0.102917,9.11458, 146.43, 0
0.119583,9.11458, 172.508, 0
0.13625,9.11458, 162.904, 0
0.152917,9.11458, 210.423, 0
0.169583,9.11458, 184.921, 0
0.18625,9.11458, 165.779, 0
0.202917,9.11458, 181.941, 0
0.219583,9.11458, 206.262, 0
0.23625,9.11458, 199.781, 0
0.252917,9.11458, 199.911, 0
0.269583,9.11458, 259.73, 0
0.28625,9.11458, 381.822, 0
0.302917,9.11458, 352.34, 0
0.319583,9.11458, 398.442, 0
0.33625,9.11458, 306.266, 0
0.352917,9.11458, 207.067, 0
0.369583,9.11458, 172.342, 0
0.38625,9.11458, 161.172, 0
0.402917,9.11458, 131.013, 0
0.419583,9.11458, 102.73, 0
0.43625,9.11458, 69.2632, 0
0.452917,9.11458, 81.7792, 0
0.469583,9.11458, 106.267, 0
0.48625,9.11458, 0, 0
0.502917,9.11458, 0, 0
0.519583,9.11458, 0, 0
0.53625,9.11458, 0, 0
0.552917,9.11458, 0, 0
0.569583,9.11458, 0, 0
0.58625,9.11458, 0, 0
0.602917,9.11458, 0, 0
0.619583,9.11458, 0, 0
0.63625,9.11458, 0, 0
0.652917,9.11458, 0, 0
0.669583,9.11458, 0, 0
0.68625,9.11458, 0, 0
0.702917,9.11458, 0, 0
0.719583,9.11458, 0, 0
0.73625,9.11458, 0, 0
0.752917,9.11458, 0, 0
0.769583,9.11458, 0, 0
0.78625,9.11458, 0, 0
0.802917,9.11458, 0, 0
0.819583,9.11458, 0, 0
0.83625,9.11458, 0, 0
0.852917,9.11458, 0, 0
0.869583,9.11458, 0, 0
0.88625,9.11458, 0, 0
0.902917,9.11458, 0, 0
0.919583,9.11458, 0, 0
0.93625,9.11458, 0, 0
0.952917,9.11458, 0, 0
0.969583,9.11458, 0, 0
0.98625,9.11458, 0, 0
1.00292,9.11458, 0, 0
1.01958,9.11458, 0, 0
1.03625,9.11458, 0, 0
1.05292,9.11458, 0, 0
1.06958,9.11458, 0, 0
1.08625,9.11458, 0, 0
1.10292,9.11458, 0, 0
1.11958,9.11458, 0, 0
1.13625,9.11458, 0, 0
1.15292,9.11458, 0, 0
1.16958,9.11458, 0, 0
1.18625,9.11458, 0, 0
-3.24708,9.09792, 0, 0
-3.23042,9.09792, 0, 0
-3.21375,9.09792, 0, 0
-3.19708,9.09792, 0, 0
-3.18042,9.09792, 0, 0
-3.16375,9.09792, 0, 0
-3.14708,9.09792, 0, 0
-3.13042,9.09792, 0, 0
-3.11375,9.09792, 0, 0
-3.09708,9.09792, 0, 0
-3.08042,9.09792, 0, 0
-3.06375,9.09792, 0, 0
-3.04708,9.09792, 0, 0
-3.03042,9.09792, 0, 0
-3.01375,9.09792, 0, 0
-2.99708,9.09792, 0, 0
-2.98042,9.09792, 0, 0
-2.96375,9.09792, 0, 0
-2.94708,9.09792, 0, 0
-2.93042,9.09792, 0, 0
-2.91375,9.09792, 0, 0
-2.89708,9.09792, 0, 0
-2.88042,9.09792, 0, 0
-2.86375,9.09792, 0, 0
-2.84708,9.09792, 0, 0
-2.83042,9.09792, 0, 0
-2.81375,9.09792, 0, 0
-2.79708,9.09792, 0, 0
-2.78042,9.09792, 0, 0
-2.76375,9.09792, 33.3036, 0
-2.74708,9.09792, 59.4215, 0
-2.73042,9.09792, 47.6164, 0
-2.71375,9.09792, 43.2075, 0
-2.69708,9.09792, 45.0845, 0
-2.68042,9.09792, 51.6511, 0
-2.66375,9.09792, 59.5048, 0
-2.64708,9.09792, 72.1223, 0
-2.63042,9.09792, 71.1803, 0
-2.61375,9.09792, 109.197, 0
-2.59708,9.09792, 90.6153, 0
-2.58042,9.09792, 69.4604, 0
-2.56375,9.09792, 64.8411, 0
-2.54708,9.09792, 62.0862, 0
-2.53042,9.09792, 70.0633, 0
-2.51375,9.09792, 118.471, 274
-2.49708,9.09792, 123.604, 233
-2.48042,9.09792, 130.599, 239
-2.46375,9.09792, 87.2283, 294
-2.44708,9.09792, 57.0788, 0
-2.43042,9.09792, 58.0407, 0
-2.41375,9.09792, 70.951, 0
-2.39708,9.09792, 62.1478, 0
-2.38042,9.09792, 63.7487, 0
-2.36375,9.09792, 81.205, 0
-2.34708,9.09792, 100.793, 0
-2.33042,9.09792, 96.95, 0
-2.31375,9.09792, 71.2674, 0
-2.29708,9.09792, 55.1331, 0
-2.28042,9.09792, 53.7374, 0
-2.26375,9.09792, 65.759, 0
-2.24708,9.09792, 53.6785, 0
-2.23042,9.09792, 40.5781, 0
-2.21375,9.09792, 29.5324, 0
-2.19708,9.09792, 26.6515, 0
-2.18042,9.09792, 23.8168, 0
-2.16375,9.09792, 17.9755, 0
-2.14708,9.09792, 17.5793, 0
-2.13042,9.09792, 18.066, 0
-2.11375,9.09792, 17.7936, 0
-2.09708,9.09792, 17.7458, 0
-2.08042,9.09792, 17.7747, 0
-2.06375,9.09792, 18.2805, 0
-2.04708,9.09792, 18.2302, 0
-2.03042,9.09792, 17.2824, 0
-2.01375,9.09792, 17.8102, 0
-1.99708,9.09792, 18.5188, 0
-1.98042,9.09792, 23.2088, 0
-1.96375,9.09792, 24.415, 0
-1.94708,9.09792, 31.1383, 0
-1.93042,9.09792, 35.3156, 0
-1.91375,9.09792, 44.978, 0
-1.89708,9.09792, 55.0905, 0
-1.88042,9.09792, 66.9525, 0
-1.86375,9.09792, 84.7005, 0
-1.84708,9.09792, 168.046, 238
-1.83042,9.09792, 896.294, 195
-1.81375,9.09792, 815.271, 159
-1.79708,9.09792, 359.677, 142
-1.78042,9.09792, 139.502, 169
-1.76375,9.09792, 95.4468, 198
-1.74708,9.09792, 103.138, 271
-1.73042,9.09792, 64.6107, 0
-1.71375,9.09792, 46.166, 0
-1.69708,9.09792, 44.8921, 0
-1.68042,9.09792, 59.0172, 0
-1.66375,9.09792, 59.0043, 0
-1.64708,9.09792, 53.1219, 0
-1.63042,9.09792, 45.001, 0
-1.61375,9.09792, 36.0681, 0
-1.59708,9.09792, 33.9935, 0
-1.58042,9.09792, 33.2683, 0
-1.56375,9.09792, 28.2735, 0
-1.54708,9.09792, 29.1987, 0
-1.53042,9.09792, 30.8008, 0
-1.51375,9.09792, 31.0614, 0
-1.49708,9.09792, 29.9442, 0
-1.48042,9.09792, 30.4528, 0
-1.46375,9.09792, 25.175, 0
-1.44708,9.09792, 19.9156, 0
-1.43042,9.09792, 18.4403, 0
-1.41375,9.09792, 17.393, 0
-1.39708,9.09792, 16.8872, 0
-1.38042,9.09792, 18.3771, 0
-1.36375,9.09792, 21.1495, 0
-1.34708,9.09792, 27.4027, 0
-1.33042,9.09792, 41.4058, 0
-1.31375,9.09792, 63.7633, 0
-1.29708,9.09792, 89.0809, 0
-1.28042,9.09792, 95.8565, 0
-1.26375,9.09792, 85.6621, 0
-1.24708,9.09792, 69.8441, 0
-1.23042,9.09792, 68.0238, 0
-1.21375,9.09792, 77.6622, 0
-1.19708,9.09792, 95.4071, 0
-1.18042,9.09792, 114.933, 0
-1.16375,9.09792, 116.081, 0
-1.14708,9.09792, 89.933, 0
-1.13042,9.09792, 51.5997, 0
-1.11375,9.09792, 32.0127, 0
-1.09708,9.09792, 28.351, 0
-1.08042,9.09792, 28.1876, 0
-1.06375,9.09792, 42.0602, 0
-1.04708,9.09792, 45.171, 0
-1.03042,9.09792, 43.549, 0
-1.01375,9.09792, 34.8941, 0
-0.997083,9.09792, 20.5723, 0
-0.980417,9.09792, 21.0123, 0
-0.96375,9.09792, 19.468, 0
-0.947083,9.09792, 15.5542, 0
-0.930417,9.09792, 14.8785, 0
-0.91375,9.09792, 14.7147, 0
-0.897083,9.09792, 16.1679, 0
-0.880417,9.09792, 19.318, 0
-0.86375,9.09792, 25.1713, 0
-0.847083,9.09792, 29.609, 0
-0.830417,9.09792, 22.022, 0
-0.81375,9.09792, 15.5042, 0
-0.797083,9.09792, 14.7441, 0
-0.780417,9.09792, 15.833, 0
-0.76375,9.09792, 18.0812, 0
-0.747083,9.09792, 18.6454, 0
-0.730417,9.09792, 58.7047, 0
-0.71375,9.09792, 80.6065, 0
-0.697083,9.09792, 53.4166, 0
-0.680417,9.09792, 41.2238, 0
-0.66375,9.09792, 52.8639, 0
-0.647083,9.09792, 53.8966, 0
-0.630417,9.09792, 55.8424, 0
-0.61375,9.09792, 58.0564, 0
-0.597083,9.09792, 95.459, 0
-0.580417,9.09792, 165.048, 0
-0.56375,9.09792, 214.454, 0
-0.547083,9.09792, 209.525, 0
-0.530417,9.09792, 139.383, 0
-0.51375,9.09792, 96.5788, 0
-0.497083,9.09792, 65.0496, 0
-0.480417,9.09792, 52.2956, 0
-0.46375,9.09792, 44.0385, 0
-0.447083,9.09792, 49.2729, 0
-0.430417,9.09792, 60.7995, 0
-0.41375,9.09792, 61.0761, 0
-0.397083,9.09792, 75.2243, 0
-0.380417,9.09792, 92.6781, 0
-0.36375,9.09792, 86.0137, 0
-0.347083,9.09792, 51.9752, 0
-0.330417,9.09792, 31.6789, 0
-0.31375,9.09792, 29.3662, 0
-0.297083,9.09792, 30.3088, 0
-0.280417,9.09792, 34.1841, 0
-0.26375,9.09792, 54.1478, 0
-0.247083,9.09792, 41.5881, 0
-0.230417,9.09792, 45.5629, 0
-0.21375,9.09792, 88.8653, 0
-0.197083,9.09792, 223.065, 0
-0.180417,9.09792, 268.455, 0
-0.16375,9.09792, 213.598, 0
-0.147083,9.09792, 207.448, 0
-0.130417,9.09792, 186.434, 0
-0.11375,9.09792, 169.347, 0
-0.0970833,9.09792, 165.13, 0
-0.0804166,9.09792, 172.463, 0
-0.06375,9.09792, 192.654, 0
-0.0470833,9.09792, 227.717, 0
-0.0304167,9.09792, 305.263, 0
-0.01375,9.09792, 359.827, 0
0.00291668,9.09792, 373.466, 0
0.0195833,9.09792, 251.282, 0
0.03625,9.09792, 253.147, 0
0.0529167,9.09792, 186.652, 0
0.0695833,9.09792, 166.729, 0
0.08625,9.09792, 143.1, 0
0.102917,9.09792, 147.285, 0
0.119583,9.09792, 201.742, 0
0.13625,9.09792, 164.431, 0
0.152917,9.09792, 171.9, 0
0.169583,9.09792, 157.286, 0
0.18625,9.09792, 183.513, 0
0.202917,9.09792, 218.94, 0
0.219583,9.09792, 203.126, 0
0.23625,9.09792, 195.578, 0
0.252917,9.09792, 225.223, 0
0.269583,9.09792, 293.676, 0
0.28625,9.09792, 354.857, 0
0.302917,9.09792, 382.691, 0
0.319583,9.09792, 487.314, 0
0.33625,9.09792, 352.082, 0
0.352917,9.09792, 229.922, 0
0.369583,9.09792, 194.57, 0
0.38625,9.09792, 171.475, 0
0.402917,9.09792, 169.513, 0
0.419583,9.09792, 135.9, 0
0.43625,9.09792, 127.741, 0
0.452917,9.09792, 147.257, 0
0.469583,9.09792, 86.834, 0
0.48625,9.09792, 0, 0
0.502917,9.09792, 0, 0
0.519583,9.09792, 0, 0
0.53625,9.09792, 0, 0
0.552917,9.09792, 0, 0
0.569583,9.09792, 0, 0
0.58625,9.09792, 0, 0
0.602917,9.09792, 0, 0
0.619583,9.09792, 0, 0
0.63625,9.09792, 0, 0
0.652917,9.09792, 0, 0
0.669583,9.09792, 0, 0
0.68625,9.09792, 0, 0
0.702917,9.09792, 0, 0
0.719583,9.09792, 0, 0
0.73625,9.09792, 0, 0
0.752917,9.09792, 0, 0
0.769583,9.09792, 0, 0
0.78625,9.09792, 0, 0
0.802917,9.09792, 0, 0
0.819583,9.09792, 0, 0
0.83625,9.09792, 0, 0
0.852917,9.09792, 0, 0
0.869583,9.09792, 0, 0
0.88625,9.09792, 0, 0
0.902917,9.09792, 0, 0
0.919583,9.09792, 0, 0
0.93625,9.09792, 0, 0
0.952917,9.09792, 0, 0
0.969583,9.09792, 0, 0
0.98625,9.09792, 0, 0
1.00292,9.09792, 0, 0
1.01958,9.09792, 0, 0
1.03625,9.09792, 0, 0
1.05292,9.09792, 0, 0
1.06958,9.09792, 0, 0
1.08625,9.09792, 0, 0
1.10292,9.09792, 0, 0
1.11958,9.09792, 0, 0
1.13625,9.09792, 0, 0
1.15292,9.09792, 0, 0
1.16958,9.09792, 0, 0
1.18625,9.09792, 0, 0
-3.24708,9.08125, 0, 0
-3.23042,9.08125, 0, 0
-3.21375,9.08125, 0, 0
-3.19708,9.08125, 0, 0
-3.18042,9.08125, 0, 0
-3.16375,9.08125, 0, 0
-3.14708,9.08125, 0, 0
-3.13042,9.08125, 0, 0
-3.11375,9.08125, 0, 0
-3.09708,9.08125, 0, 0
-3.08042,9.08125, 0, 0
-3.06375,9.08125, 0, 0
-3.04708,9.08125, 0, 0
-3.03042,9.08125, 0, 0
-3.01375,9.08125, 0, 0
-2.99708,9.08125, 0, 0
-2.98042,9.08125, 0, 0
-2.96375,9.08125, 0, 0
-2.94708,9.08125, 0, 0
-2.93042,9.08125, 0, 0
-2.91375,9.08125, 0, 0
-2.89708,9.08125, 0, 0
-2.88042,9.08125, 0, 0
-2.86375,9.08125, 0, 0
-2.84708,9.08125, 0, 0
-2.83042,9.08125, 0, 0
-2.81375,9.08125, 0, 0
-2.79708,9.08125, 0, 0
-2.78042,9.08125, 0.178073, 0
-2.76375,9.08125, 43.1425, 0
-2.74708,9.08125, 53.0713, 0
-2.73042,9.08125, 55.0011, 0
-2.71375,9.08125, 47.4142, 0
-2.69708,9.08125, 50.2191, 0
-2.68042,9.08125, 50.7311, 0
-2.66375,9.08125, 67.4889, 0
-2.64708,9.08125, 61.04, 0
-2.63042,9.08125, 58.3912, 0
-2.61375,9.08125, 66.657, 0
-2.59708,9.08125, 120.945, 0
-2.58042,9.08125, 84.9534, 0
-2.56375,9.08125, 69.5115, 0
-2.54708,9.08125, 56.507, 284
-2.53042,9.08125, 71.5686, 255
-2.51375,9.08125, 100.862, 222
-2.49708,9.08125, 153.415, 186
-2.48042,9.08125, 167.761, 223
-2.46375,9.08125, 104.486, 259
-2.44708,9.08125, 55.4589, 278
-2.43042,9.08125, 49.945, 0
-2.41375,9.08125, 55.1206, 0
-2.39708,9.08125, 60.0275, 0
-2.38042,9.08125, 78.6082, 0
-2.36375,9.08125, 102.805, 0
-2.34708,9.08125, 216.074, 0
-2.33042,9.08125, 103.701, 0
-2.31375,9.08125, 69.0793, 0
-2.29708,9.08125, 51.492, 0
-2.28042,9.08125, 52.6688, 0
-2.26375,9.08125, 48.8748, 0
-2.24708,9.08125, 34.848, 0
-2.23042,9.08125, 29.8512, 0
-2.21375,9.08125, 21.5232, 0
-2.19708,9.08125, 21.3293, 0
-2.18042,9.08125, 23.9791, 0
-2.16375,9.08125, 17.8425, 0
-2.14708,9.08125, 16.9575, 0
-2.13042,9.08125, 17.1508, 0
-2.11375,9.08125, 17.6364, 0
-2.09708,9.08125, 17.2481, 0
-2.08042,9.08125, 17.0082, 0
-2.06375,9.08125, 16.8745, 0
-2.04708,9.08125, 16.5283, 0
-2.03042,9.08125, 16.8328, 0
-2.01375,9.08125, 17.4064, 0
-1.99708,9.08125, 17.7209, 0
-1.98042,9.08125, 18.8015, 0
-1.96375,9.08125, 21.1132, 0
-1.94708,9.08125, 28.5496, 0
-1.93042,9.08125, 36.4822, 0
-1.91375,9.08125, 33.1785, 0
-1.89708,9.08125, 38.2642, 0
-1.88042,9.08125, 45.2645, 0
-1.86375,9.08125, 79.8358, 285
-1.84708,9.08125, 183.273, 210
-1.83042,9.08125, 1301.71, 154
-1.81375,9.08125, 2331.38, 91
-1.79708,9.08125, 1104.71, 77
-1.78042,9.08125, 267.53, 103
-1.76375,9.08125, 125.547, 174
-1.74708,9.08125, 89.5223, 243
-1.73042,9.08125, 56.1235, 298
-1.71375,9.08125, 38.8581, 0
-1.69708,9.08125, 31.786, 0
-1.68042,9.08125, 37.7555, 0
-1.66375,9.08125, 39.6287, 0
-1.64708,9.08125, 35.0246, 0
-1.63042,9.08125, 31.1072, 0
-1.61375,9.08125, 28.0892, 0
-1.59708,9.08125, 22.1198, 0
-1.58042,9.08125, 20.843, 0
-1.56375,9.08125, 18.9823, 0
-1.54708,9.08125, 23.1925, 0
-1.53042,9.08125, 28.8778, 0
-1.51375,9.08125, 28.9322, 0
-1.49708,9.08125, 29.7248, 0
-1.48042,9.08125, 28.4228, 0
-1.46375,9.08125, 24.5552, 0
-1.44708,9.08125, 18.3292, 0
-1.43042,9.08125, 21.8132, 0
-1.41375,9.08125, 25.0838, 0
-1.39708,9.08125, 20.449, 0
-1.38042,9.08125, 24.5367, 0
-1.36375,9.08125, 25.3614, 0
-1.34708,9.08125, 29.7919, 0
-1.33042,9.08125, 37.1111, 0
-1.31375,9.08125, 43.6822, 0
-1.29708,9.08125, 53.5548, 0
-1.28042,9.08125, 54.1046, 0
-1.26375,9.08125, 51.4428, 0
-1.24708,9.08125, 45.0076, 0
-1.23042,9.08125, 41.4017, 0
-1.21375,9.08125, 48.9315, 0
-1.19708,9.08125, 64.3625, 0
-1.18042,9.08125, 80.0055, 0
-1.16375,9.08125, 73.0013, 0
-1.14708,9.08125, 69.0427, 0
-1.13042,9.08125, 50.6285, 0
-1.11375,9.08125, 29.7578, 0
-1.09708,9.08125, 30.9739, 0
-1.08042,9.08125, 37.1417, 0
-1.06375,9.08125, 43.6908, 0
-1.04708,9.08125, 42.0642, 0
-1.03042,9.08125, 43.5761, 0
-1.01375,9.08125, 34.6658, 0
-0.997083,9.08125, 21.5006, 0
-0.980417,9.08125, 22.326, 0
-0.96375,9.08125, 19.9427, 0
-0.947083,9.08125, 18.6814, 0
-0.930417,9.08125, 17.7954, 0
-0.91375,9.08125, 14.9238, 0
-0.897083,9.08125, 16.1316, 0
-0.880417,9.08125, 20.3725, 0
-0.86375,9.08125, 25.6026, 0
-0.847083,9.08125, 21.3324, 0
-0.830417,9.08125, 17.3423, 0
-0.81375,9.08125, 19.3515, 0
-0.797083,9.08125, 19.8701, 0
-0.780417,9.08125, 20.0649, 0
-0.76375,9.08125, 22.4934, 0
-0.747083,9.08125, 17.332, 0
-0.730417,9.08125, 34.8295, 0
-0.71375,9.08125, 50.2391, 0
-0.697083,9.08125, 46.1139, 0
-0.680417,9.08125, 37.0689, 0
-0.66375,9.08125, 46.8798, 0
-0.647083,9.08125, 60.5786, 0
-0.630417,9.08125, 73.0289, 0
-0.61375,9.08125, 81.9589, 0
-0.597083,9.08125, 104.836, 0
-0.580417,9.08125, 126.351, 0
-0.56375,9.08125, 139.379, 0
-0.547083,9.08125, 146, 0
-0.530417,9.08125, 106.98, 0
-0.51375,9.08125, 71.4452, 0
-0.497083,9.08125, 53.2046, 0
-0.480417,9.08125, 46.2581, 0
-0.46375,9.08125, 38.9287, 0
-0.447083,9.08125, 45.2162, 0
-0.430417,9.08125, 80.328, 0
-0.41375,9.08125, 88.5871, 0
-0.397083,9.08125, 99.5788, 0
-0.380417,9.08125, 90.4851, 0
-0.36375,9.08125, 87.243, 0
-0.347083,9.08125, 54.6599, 0
-0.330417,9.08125, 34.8788, 0
-0.31375,9.08125, 31.2881, 0
-0.297083,9.08125, 29.0367, 0
-0.280417,9.08125, 31.6105, 0
-0.26375,9.08125, 35.472, 0
-0.247083,9.08125, 39.5546, 0
-0.230417,9.08125, 46.6668, 0
-0.21375,9.08125, 96.2257, 0
-0.197083,9.08125, 238.149, 0
-0.180417,9.08125, 309.706, 0
-0.16375,9.08125, 274.771, 0
-0.147083,9.08125, 260.514, 0
-0.130417,9.08125, 174.277, 0
-0.11375,9.08125, 146.837, 0
-0.0970833,9.08125, 125.932, 0
-0.0804166,9.08125, 141.043, 0
-0.06375,9.08125, 187.857, 0
-0.0470833,9.08125, 279.345, 0
-0.0304167,9.08125, 405.727, 0
-0.01375,9.08125, 420.569, 0
0.00291668,9.08125, 363.493, 0
0.0195833,9.08125, 277.275, 0
0.03625,9.08125, 196.557, 0
0.0529167,9.08125, 166.637, 0
0.0695833,9.08125, 164.791, 0
0.08625,9.08125, 163.191, 0
0.102917,9.08125, 163.932, 0
0.119583,9.08125, 142.98, 0
0.13625,9.08125, 138.314, 0
0.152917,9.08125, 178.563, 0
0.169583,9.08125, 182.799, 0
0.18625,9.08125, 188.03, 0
0.202917,9.08125, 200.628, 0
0.219583,9.08125, 207.623, 0
0.23625,9.08125, 260.677, 0
0.252917,9.08125, 297.674, 0
0.269583,9.08125, 409.917, 0
0.28625,9.08125, 366.926, 0
0.302917,9.08125, 392.769, 0
0.319583,9.08125, 471.422, 0
0.33625,9.08125, 417.941, 0
0.352917,9.08125, 253.275, 0
0.369583,9.08125, 220.017, 0
0.38625,9.08125, 193.147, 0
0.402917,9.08125, 195.481, 0
0.419583,9.08125, 184.542, 0
0.43625,9.08125, 181.537, 0
0.452917,9.08125, 147.813, 0
0.469583,9.08125, 0, 0
0.48625,9.08125, 0, 0
0.502917,9.08125, 0, 0
0.519583,9.08125, 0, 0
0.53625,9.08125, 0, 0
0.552917,9.08125, 0, 0
0.569583,9.08125, 0, 0
0.58625,9.08125, 0, 0
0.602917,9.08125, 0, 0
0.619583,9.08125, 0, 0
0.63625,9.08125, 0, 0
0.652917,9.08125, 0, 0
0.669583,9.08125, 0, 0
0.68625,9.08125, 0, 0
0.702917,9.08125, 0, 0
0.719583,9.08125, 0, 0
0.73625,9.08125, 0, 0
0.752917,9.08125, 0, 0
0.769583,9.08125, 0, 0
0.78625,9.08125, 0, 0
0.802917,9.08125, 0, 0
0.819583,9.08125, 0, 0
0.83625,9.08125, 0, 0
0.852917,9.08125, 0, 0
0.869583,9.08125, 0, 0
0.88625,9.08125, 0, 0
0.902917,9.08125, 0, 0
0.919583,9.08125, 0, 0
0.93625,9.08125, 0, 0
0.952917,9.08125, 0, 0
0.969583,9.08125, 0, 0
0.98625,9.08125, 0, 0
1.00292,9.08125, 0, 0
1.01958,9.08125, 0, 0
1.03625,9.08125, 0, 0
1.05292,9.08125, 0, 0
1.06958,9.08125, 0, 0
1.08625,9.08125, 0, 0
1.10292,9.08125, 0, 0
1.11958,9.08125, 0, 0
1.13625,9.08125, 0, 0
1.15292,9.08125, 0, 0
1.16958,9.08125, 0, 0
1.18625,9.08125, 0, 0
-3.24708,9.06458, 0, 0
-3.23042,9.06458, 0, 0
-3.21375,9.06458, 0, 0
-3.19708,9.06458, 0, 0
-3.18042,9.06458, 0, 0
-3.16375,9.06458, 0, 0
-3.14708,9.06458, 0, 0
-3.13042,9.06458, 0, 0
-3.11375,9.06458, 0, 0
-3.09708,9.06458, 0, 0
-3.08042,9.06458, 0, 0
-3.06375,9.06458, 0, 0
-3.04708,9.06458, 0, 0
-3.03042,9.06458, 0, 0
-3.01375,9.06458, 0, 0
-2.99708,9.06458, 0, 0
-2.98042,9.06458, 0, 0
-2.96375,9.06458, 0, 0
-2.94708,9.06458, 0, 0
-2.93042,9.06458, 0, 0
-2.91375,9.06458, 0, 0
-2.89708,9.06458, 0, 0
-2.88042,9.06458, 0, 0
-2.86375,9.06458, 0, 0
-2.84708,9.06458, 0, 0
-2.83042,9.06458, 0, 0
-2.81375,9.06458, 0, 0
-2.79708,9.06458, 0, 0
-2.78042,9.06458, 15.1265, 0
-2.76375,9.06458, 51.5346, 0
-2.74708,9.06458, 55.8274, 0
-2.73042,9.06458, 49.8753, 0
-2.71375,9.06458, 50.1877, 0
-2.69708,9.06458, 60.4519, 0
-2.68042,9.06458, 78.5378, 0
-2.66375,9.06458, 65.678, 0
-2.64708,9.06458, 59.6551, 0
-2.63042,9.06458, 52.3154, 0
-2.61375,9.06458, 55.5781, 0
-2.59708,9.06458, 74.9722, 0
-2.58042,9.06458, 69.957, 0
-2.56375,9.06458, 51.2154, 0
-2.54708,9.06458, 42.3556, 263
-2.53042,9.06458, 70.1264, 200
-2.51375,9.06458, 122.608, 166
-2.49708,9.06458, 359.859, 142
-2.48042,9.06458, 396.938, 170
-2.46375,9.06458, 154.687, 202
-2.44708,9.06458, 84.5178, 254
-2.43042,9.06458, 75.4829, 0
-2.41375,9.06458, 73.6304, 0
-2.39708,9.06458, 86.6981, 0
-2.38042,9.06458, 96.1579, 0
-2.36375,9.06458, 95.5178, 0
-2.34708,9.06458, 89.4319, 0
-2.33042,9.06458, 76.9335, 0
-2.31375,9.06458, 58.411, 0
-2.29708,9.06458, 43.6966, 0
-2.28042,9.06458, 44.5722, 0
-2.26375,9.06458, 37.9936, 0
-2.24708,9.06458, 28.9143, 0
-2.23042,9.06458, 21.8995, 0
-2.21375,9.06458, 19.2402, 0
-2.19708,9.06458, 17.9253, 0
-2.18042,9.06458, 17.3067, 0
-2.16375,9.06458, 17.3373, 0
-2.14708,9.06458, 16.8894, 0
-2.13042,9.06458, 17.2314, 0
-2.11375,9.06458, 19.2786, 0
-2.09708,9.06458, 17.1729, 0
-2.08042,9.06458, 17.022, 0
-2.06375,9.06458, 16.828, 0
-2.04708,9.06458, 16.6981, 0
-2.03042,9.06458, 16.3536, 0
-2.01375,9.06458, 16.9973, 0
-1.99708,9.06458, 17.1844, 0
-1.98042,9.06458, 18.6116, 0
-1.96375,9.06458, 20.011, 0
-1.94708,9.06458, 23.2541, 0
-1.93042,9.06458, 28.0633, 0
-1.91375,9.06458, 32.3871, 0
-1.89708,9.06458, 32.6927, 0
-1.88042,9.06458, 42.0418, 0
-1.86375,9.06458, 76.6167, 257
-1.84708,9.06458, 118.695, 182
-1.83042,9.06458, 270.489, 126
-1.81375,9.06458, 895.674, 54
-1.79708,9.06458, 1394.31, 16
-1.78042,9.06458, 319.526, 73
-1.76375,9.06458, 125.028, 149
-1.74708,9.06458, 91.2495, 218
-1.73042,9.06458, 48.7116, 270
-1.71375,9.06458, 32.0341, 0
-1.69708,9.06458, 24.5796, 0
-1.68042,9.06458, 23.0389, 0
-1.66375,9.06458, 21.8156, 0
-1.64708,9.06458, 18.2983, 0
-1.63042,9.06458, 17.191, 0
-1.61375,9.06458, 15.8993, 0
-1.59708,9.06458, 18.0556, 0
-1.58042,9.06458, 15.2052, 0
-1.56375,9.06458, 17.7313, 0
-1.54708,9.06458, 30.4659, 0
-1.53042,9.06458, 27.339, 0
-1.51375,9.06458, 26.9146, 0
-1.49708,9.06458, 31.1767, 0
-1.48042,9.06458, 31.2252, 0
-1.46375,9.06458, 21.0373, 0
-1.44708,9.06458, 18.4485, 0
-1.43042,9.06458, 23.1931, 0
-1.41375,9.06458, 30.1089, 0
-1.39708,9.06458, 28.661, 0
-1.38042,9.06458, 26.4244, 0
-1.36375,9.06458, 29.5573, 0
-1.34708,9.06458, 30.5829, 0
-1.33042,9.06458, 37.3042, 0
-1.31375,9.06458, 47.0061, 0
-1.29708,9.06458, 49.8788, 0
-1.28042,9.06458, 34.9931, 0
-1.26375,9.06458, 28.1039, 0
-1.24708,9.06458, 27.9397, 0
-1.23042,9.06458, 31.4888, 0
-1.21375,9.06458, 38.0312, 0
-1.19708,9.06458, 51.3413, 0
-1.18042,9.06458, 66.3934, 0
-1.16375,9.06458, 66.507, 0
-1.14708,9.06458, 60.107, 0
-1.13042,9.06458, 53.1279, 0
-1.11375,9.06458, 37.8026, 0
-1.09708,9.06458, 44.5339, 0
-1.08042,9.06458, 43.5608, 0
-1.06375,9.06458, 35.5527, 0
-1.04708,9.06458, 31.02, 0
-1.03042,9.06458, 43.8511, 0
-1.01375,9.06458, 34.3238, 0
-0.997083,9.06458, 24.1554, 0
-0.980417,9.06458, 24.6484, 0
-0.96375,9.06458, 18.9168, 0
-0.947083,9.06458, 20.2196, 0
-0.930417,9.06458, 22.6237, 0
-0.91375,9.06458, 15.8504, 0
-0.897083,9.06458, 16.4688, 0
-0.880417,9.06458, 20.0621, 0
-0.86375,9.06458, 29.3501, 0
-0.847083,9.06458, 27.7973, 0
-0.830417,9.06458, 20.7488, 0
